latency(lag),total size,packet,time_stamp,err_rate
4837,37609727312,100000012,82966.53,0
4837,37610478942,100000008,82998.65,0
4837,37610621513,100000002,83030.78,0
4837,37610218398,100000002,83062.89,0
4836,37610359785,100000008,83095.02,0
4837,37609728632,100000008,83127.14,0
4836,37609842468,100000004,83159.26,0
4836,37610004392,100000012,83191.38,0
4837,37610620750,100000004,83223.50,0
4836,37610362992,100000004,83255.62,0
4837,37610152246,100000004,83287.75,0
4837,37610252690,100000004,83319.87,0
4836,37609919892,100000004,83351.98,0
4837,37609714196,100000004,83384.11,0
4837,37610460192,100000020,83416.23,0
4837,37610286131,100000004,83448.36,0
4837,37610167356,100000004,83480.47,0
4837,37610382744,100000004,83512.60,0
4837,37610065579,100000004,83544.71,0
4837,37609879396,100000004,83576.84,0
4837,37609722840,100000012,83608.96,0
4837,37610577260,100000002,83641.07,0
4837,37610539827,100000006,83673.20,0
4837,37610165134,100000008,83705.32,0
4837,37610398184,100000004,83737.44,0
4837,37609756184,100000004,83769.56,0
4837,37609815537,100000008,83801.68,0
4837,37609920924,100000004,83833.80,0
4837,37610636113,100000004,83865.93,0
4837,37610338397,100000004,83898.05,0
4837,37610266638,100000008,83930.17,0
4837,37610269008,100000008,83962.29,0
4837,37609887339,100000008,83994.41,0
4837,37609685779,100000008,84026.53,0
4837,37610458675,100000012,84058.66,0
4837,37610320845,100000008,84090.78,0
4837,37610132666,100000008,84122.90,0
4837,37610386329,100000004,84155.02,0
4838,37610107239,100000012,84187.14,0
4837,37609886448,100000008,84219.26,0
4837,37609690114,100000008,84251.39,0
4837,37610628930,100000004,84283.50,0
4837,37610439245,100000012,84315.62,0
4837,37610206812,100000004,84347.75,0
4837,37610314857,100000008,84379.87,0
4837,37609890401,100000004,84411.99,0
4837,37609832084,100000008,84444.11,0
4837,37609845810,100000008,84476.23,0
4838,37610630016,100000008,84508.35,0
4837,37610440576,100000008,84540.47,0
4837,37610286568,100000016,84572.60,0
4837,37610096956,100000004,84604.72,0
4837,37610034795,100000004,84636.84,0
4837,37609804844,100000012,84668.97,0
4837,37610189174,100000008,84701.08,0
4837,37610487930,100000002,84733.21,0
4837,37610038541,100000010,84765.33,0
4837,37610303829,100000012,84797.45,0
4837,37610245810,100000004,84829.57,0
4837,37609930301,100000008,84861.69,0
4844,37609660316,100000004,84893.81,0
4846,37610660716,100000012,84925.93,0
4846,37610292989,100000016,84958.05,0
4846,37610364960,100000008,84990.17,0
4846,37610226662,100000004,85022.30,0
4846,37609833735,100000004,85054.42,0
4846,37609899915,100000008,85086.55,0
4846,37609914959,100000004,85118.67,0
4846,37610462009,100000008,85150.78,0
4846,37610570851,100000004,85182.90,0
4846,37610257257,100000008,85215.03,0
4846,37610122429,100000004,85247.15,0
4846,37610007639,100000008,85279.27,0
4846,37609793689,100000004,85311.39,0
4846,37610143442,100000004,85343.51,0
4810,37610490310,100000012,85375.64,0
4797,37610110396,100000008,85407.74,0
4848,37610215830,100000004,85439.86,0
4847,37610275170,100000012,85471.99,0
4847,37610001915,100000004,85504.11,0
4847,37609678315,100000004,85536.23,0
4846,37610596776,100000004,85568.35,0
4847,37610310116,100000004,85600.47,0
4846,37610299513,100000008,85632.59,0
4847,37610238477,100000004,85664.71,0
4847,37609909047,100000004,85696.84,0
4847,37609860008,100000012,85728.96,0
4847,37609845305,100000016,85761.08,0
4846,37610568190,100000012,85793.20,0
4847,37610551523,100000008,85825.32,0
4846,37610161221,100000012,85857.44,0
4846,37610190916,100000004,85889.57,0
4846,37609990402,100000016,85921.68,0
4846,37609831847,100000012,85953.81,0
4846,37610071462,100000004,85985.93,0
4846,37610601804,100000012,86018.05,0
4846,37610108955,100000004,86050.17,0
4846,37610347373,100000004,86082.30,0
4846,37610120354,100000008,86114.42,0
4846,37609958687,100000004,86146.54,0
4846,37609672189,100000008,86178.65,0
4847,37610671214,100000004,86210.77,0
4847,37610258598,100000008,86242.90,0
4846,37610210484,100000012,86275.02,0
4846,37610278629,100000008,86307.14,0
4846,37609918843,100000024,86339.26,0
4847,37609863590,100000008,86371.39,0
4845,37609833060,100000016,86403.50,0
4846,37610658362,100000012,86435.63,0
4846,37610506751,100000020,86467.74,0
4847,37610165802,100000004,86499.87,0
4847,37610243201,100000004,86531.99,0
4846,37609922781,100000016,86564.11,0
4846,37609866195,100000016,86596.24,0
4846,37610117877,100000008,86628.36,0
4847,37610502576,100000004,86660.47,0
4846,37610181760,100000004,86692.60,0
4846,37610289457,100000016,86724.72,0
4846,37610169841,100000004,86756.84,0
4846,37609981453,100000004,86788.96,0
4846,37609689706,100000004,86821.08,0
4846,37610577590,100000004,86853.21,0
4847,37610220427,100000008,86885.32,0
4847,37610148305,100000004,86917.45,0
4847,37610390759,100000008,86949.57,0
4846,37609985250,100000008,86981.69,0
4847,37609900474,100000016,87013.81,0
4847,37609769654,100000008,87045.93,0
4846,37610501608,100000024,87078.05,0
4847,37610688935,100000004,87110.18,0
4846,37610181194,100000004,87142.30,0
4847,37610257437,100000008,87174.42,0
4847,37609806278,100000004,87206.53,0
4847,37609852882,100000008,87238.66,0
4846,37610043110,100000004,87270.78,0
4846,37610662896,100000016,87302.90,0
4847,37610178687,100000008,87335.03,0
4847,37610222725,100000004,87367.14,0
4846,37610259426,100000008,87399.27,0
4846,37609952087,100000008,87431.39,0
4847,37609637759,100000004,87463.51,0
4846,37610601976,100000012,87495.63,0
4846,37610243566,100000004,87527.75,0
4846,37610148796,100000004,87559.88,0
4847,37610380420,100000012,87592.00,0
4846,37609985777,100000012,87624.12,0
4847,37609914335,100000004,87656.23,0
4846,37609700098,100000004,87688.35,0
4846,37610500991,100000004,87720.48,0
4846,37610643132,100000004,87752.60,0
4846,37610244927,100000008,87784.72,0
4846,37610365531,100000004,87816.84,0
4846,37609702043,100000004,87848.96,0
4846,37609797879,100000012,87881.09,0
4846,37610107475,100000004,87913.21,0
4846,37610568631,100000004,87945.33,0
4847,37610349366,100000004,87977.45,0
4846,37610082767,100000008,88009.57,0
4846,37610288818,100000004,88041.69,0
4846,37609983268,100000012,88073.81,0
4846,37609673723,100000012,88105.93,0
4846,37610502817,100000004,88138.05,0
4846,37610297985,100000009,88170.18,0
4846,37610196166,100000007,88202.30,0
4847,37610367663,100000004,88234.42,0
4846,37609900788,100000008,88266.54,0
4846,37610018424,100000008,88298.66,0
4846,37609670984,100000008,88330.79,0
4847,37610516154,100000012,88362.90,0
4846,37610630317,100000008,88395.03,0
4847,37610206326,100000004,88427.15,0
4846,37610340606,100000020,88459.27,0
4846,37609763959,100000016,88491.39,0
4846,37609848772,100000004,88523.52,0
4846,37609977176,100000008,88555.64,0
4846,37610654139,100000004,88587.76,0
4846,37610316320,100000004,88619.87,0
4847,37610220622,100000004,88651.99,0
4847,37610223461,100000004,88684.12,0
4846,37609891723,100000012,88716.24,0
4846,37609759877,100000012,88748.37,0
4846,37610430231,100000008,88780.49,0
4847,37610333062,100000004,88812.61,0
4847,37610121832,100000004,88844.73,0
4846,37610375428,100000004,88876.85,0
4846,37610083039,100000012,88908.97,0
4846,37609934443,100000008,88941.09,0
4810,37609668776,100000004,88973.21,0
4781,37610592276,100000004,89005.33,0
4848,37610523530,100000008,89037.45,0
4846,37610107572,100000012,89069.57,0
4846,37610434676,100000004,89101.69,0
4845,37609788248,100000008,89133.82,0
4845,37609769801,100000012,89165.94,0
4846,37609959760,100000004,89198.05,0
4846,37610612290,100000008,89230.18,0
4846,37610335918,100000004,89262.30,0
4846,37610361091,100000012,89294.42,0
4846,37610154452,100000016,89326.55,0
4846,37609957963,100000004,89358.66,0
4846,37609805692,100000004,89390.79,0
4846,37610285668,100000024,89422.91,0
4846,37610475139,100000004,89455.03,0
4846,37610014581,100000004,89487.15,0
4846,37610347551,100000012,89519.27,0
4846,37610182152,100000004,89551.39,0
4847,37609886313,100000004,89583.52,0
4846,37609653897,100000008,89615.64,0
4846,37610586836,100000008,89647.76,0
4846,37610444484,100000004,89679.88,0
4846,37610229259,100000004,89712.00,0
4846,37610327268,100000004,89744.12,0
4846,37609863419,100000012,89776.24,0
4846,37609856603,100000008,89808.36,0
4846,37609831092,100000004,89840.48,0
4846,37610616967,100000004,89872.61,0
4846,37610555921,100000008,89904.73,0
4846,37610242309,100000016,89936.85,0
4846,37610111697,100000012,89968.97,0
4846,37610053111,100000004,90001.10,0
4846,37609773197,100000004,90033.21,0
4846,37610115945,100000012,90065.34,0
4846,37610456971,100000004,90097.46,0
4847,37610096306,100000004,90129.58,0
4847,37610270368,100000032,90161.70,0
4846,37610320964,100000004,90193.82,0
4847,37609917276,100000028,90225.94,0
4847,37609746814,100000008,90258.06,0
4846,37610555407,100000012,90290.19,0
4846,37610315779,100000008,90322.31,0
4847,37610308022,100000004,90354.43,0
4846,37610277666,100000028,90386.55,0
4846,37609864373,100000012,90418.67,0
4846,37609902758,100000012,90450.80,0
4847,37609892928,100000008,90482.92,0
4846,37610463357,100000004,90515.04,0
4847,37610575154,100000004,90547.16,0
4847,37610197867,100000004,90579.28,0
4846,37610134624,100000008,90611.40,0
4846,37610036593,100000004,90643.53,0
4846,37609755565,100000016,90675.65,0
4846,37610140948,100000016,90707.77,0
4847,37610575199,100000008,90739.89,0
4847,37610088378,100000008,90772.01,0
4846,37610346804,100000008,90804.13,0
4846,37610151809,100000004,90836.25,0
4846,37609973858,100000004,90868.37,0
4847,37609689703,100000004,90900.49,0
4846,37610596058,100000012,90932.61,0
4846,37610306114,100000008,90964.74,0
4846,37610301067,100000004,90996.86,0
4846,37610198034,100000004,91028.98,0
4847,37609904595,100000008,91061.10,0
4846,37609905155,100000020,91093.23,0
4846,37609839474,100000008,91125.34,0
4846,37610586014,100000004,91157.47,0
4846,37610536833,100000004,91189.59,0
4845,37610141405,100000012,91221.71,0
4846,37610238590,100000004,91253.83,0
4845,37609918855,100000006,91285.95,0
4840,37609905710,100000010,91318.07,0
4845,37610115003,100000020,91350.19,0
4845,37610491113,100000012,91382.32,0
4846,37610140588,100000016,91414.44,0
4844,37610320376,100000008,91446.56,0
4844,37610131075,100000004,91478.68,0
4846,37609972386,100000008,91510.80,0
4845,37609728227,100000004,91542.92,0
4844,37610639731,100000004,91575.05,0
4844,37610238437,100000008,91607.16,0
4847,37610142578,100000008,91639.28,0
4847,37610344257,100000012,91671.41,0
4847,37609888280,100000016,91703.53,0
4845,37609914735,100000008,91735.65,0
4845,37609817551,100000004,91767.77,0
4843,37610612722,100000024,91799.89,0
4845,37610554038,100000004,91832.02,0
4845,37610162830,100000004,91864.14,0
4845,37610355829,100000004,91896.26,0
4833,37609806154,100000004,91928.38,0
4835,37609814833,100000004,91960.50,0
4839,37610128926,100000004,91992.62,0
4844,37610546363,100000008,92024.74,0
4828,37610157223,100000008,92056.86,0
4832,37610273048,100000004,92088.98,0
4828,37610190720,100000004,92121.11,0
4838,37609970102,100000008,92153.22,0
4843,37609677424,100000004,92185.35,0
4842,37610589068,100000016,92217.47,0
4844,37610288333,100000012,92249.59,0
4843,37610060943,100000008,92281.72,0
4842,37610462530,100000004,92313.84,0
4845,37609973418,100000012,92345.96,0
4841,37609898249,100000004,92378.08,0
4830,37609761236,100000008,92410.20,0
4845,37610482638,100000012,92442.32,0
4843,37610666726,100000004,92474.44,0
4842,37610219384,100000004,92506.57,0
4845,37610251126,100000008,92538.68,0
4837,37609745220,100000012,92570.80,0
4749,37609847087,100000002,92602.93,0
4851,37610128667,100000002,92635.04,0
4845,37610584518,100000004,92667.16,0
4845,37610250770,100000004,92699.28,0
4844,37610133240,100000004,92731.40,0
4844,37610295515,100000008,92763.53,0
4846,37609971848,100000004,92795.65,0
4846,37609679456,100000004,92827.77,0
4845,37610480340,100000004,92859.89,0
4846,37610352054,100000016,92892.01,0
4847,37610167843,100000008,92924.13,0
4846,37610385143,100000004,92956.25,0
4845,37609908379,100000005,92988.37,0
4846,37610013905,100000003,93020.50,0
4846,37609675163,100000008,93052.62,0
4845,37610503568,100000008,93084.74,0
4846,37610621653,100000008,93116.86,0
4844,37610215269,100000020,93148.98,0
4842,37610352397,100000008,93181.10,0
4840,37609756996,100000004,93213.23,0
4844,37609847557,100000008,93245.35,0
4846,37609964370,100000008,93277.46,0
4844,37610660416,100000012,93309.59,0
4846,37610309534,100000004,93341.71,0
4844,37610207740,100000004,93373.83,0
4843,37610231774,100000008,93405.95,0
4846,37609924932,100000008,93438.07,0
4845,37609734451,100000004,93470.19,0
4846,37610435311,100000004,93502.31,0
4846,37610330142,100000008,93534.44,0
4843,37610132292,100000014,93566.55,0
4844,37610369813,100000006,93598.68,0
4843,37610073430,100000012,93630.80,0
4844,37609910345,100000004,93662.92,0
4844,37609690346,100000004,93695.04,0
4846,37610583114,100000004,93727.16,0
4847,37610527205,100000004,93759.28,0
4837,37610147850,100000008,93791.41,0
4841,37610407520,100000008,93823.52,0
4844,37609784512,100000008,93855.64,0
4839,37609796964,100000004,93887.77,0
4846,37609935608,100000004,93919.89,0
4846,37610638754,100000008,93952.01,0
4844,37610335603,100000028,93984.13,0
4845,37610295377,100000004,94016.26,0
4843,37610215829,100000004,94048.37,0
4844,37609925534,100000008,94080.49,0
4846,37609721812,100000008,94112.62,0
4845,37610394649,100000004,94144.74,0
4845,37610448390,100000004,94176.86,0
4844,37610020701,100000004,94208.98,0
4841,37610362792,100000004,94241.10,0
4844,37610150628,100000008,94273.22,0
4844,37609850452,100000004,94305.34,0
4846,37609708537,100000012,94337.46,0
4844,37610607127,100000004,94369.59,0
4846,37610435821,100000008,94401.70,0
4845,37610221642,100000004,94433.83,0
4847,37610333875,100000008,94465.95,0
4846,37609867855,100000008,94498.07,0
4846,37609843740,100000016,94530.19,0
4846,37609848437,100000004,94562.32,0
4847,37610621584,100000028,94594.44,0
4846,37610506517,100000004,94626.56,0
4846,37610257648,100000012,94658.68,0
4847,37610124946,100000004,94690.80,0
4846,37610055316,100000008,94722.92,0
4847,37609732558,100000004,94755.05,0
4847,37610162490,100000008,94787.16,0
4847,37610471676,100000016,94819.28,0
4847,37610078818,100000016,94851.41,0
4847,37610293338,100000008,94883.53,0
4847,37610285208,100000008,94915.64,0
4847,37609917517,100000008,94947.77,0
4847,37609745564,100000004,94979.89,0
4846,37610562521,100000008,95012.01,0
4846,37610309880,100000004,95044.14,0
4845,37610319189,100000004,95076.26,0
4846,37610261409,100000004,95108.38,0
4847,37609823700,100000004,95140.50,0
4847,37609914584,100000004,95172.62,0
4846,37609924673,100000008,95204.74,0
4847,37610433999,100000004,95236.87,0
4847,37610580954,100000004,95268.98,0
4847,37610225098,100000004,95301.11,0
4847,37610147092,100000020,95333.23,0
4846,37610012669,100000008,95365.35,0
4847,37609780013,100000004,95397.47,0
4847,37610143207,100000004,95429.58,0
4847,37610518989,100000012,95461.71,0
4847,37610115325,100000012,95493.84,0
4847,37610255933,100000008,95525.96,0
4846,37610210851,100000004,95558.07,0
4847,37609998444,100000004,95590.19,0
4846,37609701249,100000008,95622.31,0
4847,37610611079,100000004,95654.44,0
4846,37610293247,100000008,95686.56,0
4846,37610264303,100000004,95718.69,0
4847,37610251533,100000004,95750.80,0
4847,37609884741,100000012,95782.93,0
4847,37609906631,100000004,95815.04,0
4847,37609839206,100000004,95847.17,0
4847,37610546356,100000028,95879.28,0
4844,37610575099,100000008,95911.41,0
4846,37610127503,100000008,95943.53,0
4847,37610236482,100000024,95975.65,0
4847,37609969197,100000008,96007.77,0
4847,37609870912,100000004,96039.89,0
4847,37610087528,100000004,96072.02,0
4847,37610529377,100000012,96104.13,0
4847,37610117911,100000004,96136.26,0
4847,37610332560,100000004,96168.38,0
4770,37610111768,100000004,96200.51,0
4851,37610011725,100000008,96232.61,0
4848,37609696646,100000004,96264.74,0
4848,37610655970,100000012,96296.86,0
4848,37610242611,100000008,96328.98,0
4848,37610151750,100000004,96361.10,0
4848,37610300908,100000008,96393.22,0
4848,37609912504,100000012,96425.34,0
4848,37609909350,100000007,96457.46,0
4848,37609806746,100000001,96489.59,0
4848,37610643383,100000008,96521.70,0
4848,37610537562,100000008,96553.83,0
4848,37610134582,100000004,96585.95,0
4849,37610361706,100000016,96618.07,0
4849,37609815912,100000004,96650.19,0
4848,37609828723,100000004,96682.32,0
4848,37610139154,100000008,96714.43,0
4848,37610552300,100000016,96746.56,0
4848,37610141761,100000008,96778.68,0
4848,37610286186,100000008,96810.80,0
4848,37610180561,100000012,96842.93,0
4848,37609982004,100000004,96875.04,0
4848,37609663226,100000004,96907.16,0
4848,37610609859,100000012,96939.29,0
4848,37610182974,100000004,96971.41,0
4848,37610152933,100000004,97003.53,0
4848,37610441158,100000008,97035.65,0
4848,37609989483,100000004,97067.77,0
4848,37609877725,100000004,97099.90,0
4847,37609776424,100000004,97132.01,0
4848,37610506254,100000012,97164.13,0
4848,37610658360,100000012,97196.26,0
4848,37610185431,100000004,97228.38,0
4849,37610272816,100000004,97260.50,0
4848,37609794662,100000008,97292.62,0
4848,37609825515,100000008,97324.74,0
4849,37610097224,100000004,97356.86,0
4849,37610643089,100000012,97388.98,0
